step,lang_loss,tri_loss,dist_loss,lr,elapsed_s
6805,4.597006,0.471296,0.428242,0.00007635,2734.2
6806,4.798447,0.583013,0.211701,0.00007635,2734.7
6807,4.725150,0.440933,0.275740,0.00007634,2735.1
6808,4.944463,0.529808,0.527624,0.00007633,2735.6
6809,4.668530,0.474946,0.277530,0.00007633,2736.0
6810,4.611662,0.449191,0.515182,0.00007632,2736.5
6811,4.921053,0.481552,0.396788,0.00007631,2737.0
6812,4.807868,0.437668,0.348543,0.00007631,2737.4
6813,4.959774,0.481307,0.326916,0.00007630,2737.9
6814,5.018344,0.538165,0.495970,0.00007629,2738.3
6815,5.141513,0.533912,0.210839,0.00007629,2738.8
6816,5.102781,0.531951,0.394469,0.00007628,2739.3
6817,4.891884,0.482222,0.354160,0.00007627,2739.8
6818,4.328952,0.412902,0.366619,0.00007627,2740.2
6819,5.201828,0.513541,0.362275,0.00007626,2740.7
6820,4.714253,0.458366,0.248113,0.00007625,2741.1
6821,5.251617,0.547782,0.388819,0.00007625,2741.6
6822,4.977735,0.643517,0.332193,0.00007624,2742.0
6823,4.943698,0.453216,0.421198,0.00007623,2742.5
6824,5.227344,0.546805,0.450464,0.00007622,2742.9
6825,4.913340,0.469780,0.353906,0.00007622,2743.4
6826,5.145946,0.498490,0.284397,0.00007621,2743.9
6827,4.672649,0.463173,0.321355,0.00007620,2744.4
6828,4.877641,0.511619,0.358134,0.00007620,2744.8
6829,4.976181,0.425985,0.335615,0.00007619,2745.3
6830,4.735456,0.528784,0.272030,0.00007618,2745.7
6831,4.921482,0.510723,0.367093,0.00007618,2746.2
6832,5.450928,0.539332,0.282331,0.00007617,2746.7
6833,5.051408,0.513963,0.226505,0.00007616,2747.1
6834,4.872232,0.445679,0.401052,0.00007616,2747.6
6835,4.711444,0.439521,0.653772,0.00007615,2748.0
6836,5.191140,0.480685,0.397010,0.00007614,2748.5
6837,4.237165,0.439355,0.421964,0.00007614,2749.0
6838,4.890424,0.454549,0.230123,0.00007613,2749.4
6839,4.888885,0.413629,0.415151,0.00007612,2749.9
6840,4.905795,0.497265,0.418295,0.00007611,2750.4
6841,4.917433,0.404489,0.352671,0.00007611,2750.8
6842,4.741355,0.423172,0.445273,0.00007610,2751.3
6843,4.689233,0.410230,0.298198,0.00007609,2751.7
6844,4.478660,0.469222,0.426767,0.00007609,2752.2
6845,4.522972,0.461012,0.223367,0.00007608,2752.6
6846,4.787462,0.464903,0.309828,0.00007607,2753.1
6847,4.835482,0.459118,0.385522,0.00007607,2753.6
6848,4.658267,0.473168,0.375280,0.00007606,2754.0
6849,4.864598,0.558965,0.287018,0.00007605,2754.5
6850,4.885509,0.477652,0.384144,0.00007605,2755.0
6851,4.669552,0.493896,0.277711,0.00007604,2755.4
6852,5.257245,0.408615,0.348380,0.00007603,2755.9
6853,5.152018,0.512578,0.353492,0.00007603,2756.4
6854,4.670491,0.547556,0.268921,0.00007602,2756.8
6855,4.976372,0.487694,0.228575,0.00007601,2757.3
6856,4.847466,0.377698,0.244754,0.00007600,2757.7
6857,5.037987,0.465263,0.351197,0.00007600,2758.2
6858,4.742152,0.463634,0.335470,0.00007599,2758.7
6859,4.798011,0.414861,0.409528,0.00007598,2759.1
6860,4.822975,0.358383,0.284187,0.00007598,2759.6
6861,4.845729,0.423832,0.359793,0.00007597,2760.1
6862,4.714398,0.426976,0.435280,0.00007596,2760.5
6863,5.069132,0.625224,0.267142,0.00007596,2761.0
6864,4.990686,0.425296,0.326085,0.00007595,2761.4
6865,4.977096,0.404072,0.367456,0.00007594,2761.9
6866,4.693956,0.452907,0.254584,0.00007594,2762.4
6867,5.077354,0.428914,0.317175,0.00007593,2762.8
6868,5.111360,0.437092,0.430194,0.00007592,2763.3
6869,5.022697,0.532493,0.268150,0.00007592,2763.7
6870,4.747329,0.495967,0.331337,0.00007591,2764.2
6871,4.866851,0.458445,0.483021,0.00007590,2764.7
6872,4.883093,0.446724,0.255861,0.00007589,2765.1
6873,4.938233,0.520944,0.282796,0.00007589,2765.6
6874,4.876208,0.463278,0.271470,0.00007588,2766.0
6875,5.104809,0.454296,0.462138,0.00007587,2766.5
6876,4.688704,0.552739,0.415845,0.00007587,2767.0
6877,4.920579,0.508142,0.388285,0.00007586,2767.4
6878,4.922025,0.478735,0.318397,0.00007585,2767.9
6879,4.799078,0.494861,0.356949,0.00007585,2768.3
6880,5.090772,0.483429,0.253612,0.00007584,2768.8
6881,4.294317,0.466391,0.350436,0.00007583,2769.3
6882,5.033409,0.416984,0.385151,0.00007583,2769.7
6883,5.081325,0.500406,0.300266,0.00007582,2770.2
6884,4.843259,0.422896,0.401838,0.00007581,2770.6
6885,4.615802,0.413647,0.360087,0.00007580,2771.1
6886,5.003632,0.521245,0.461838,0.00007580,2771.6
6887,4.812499,0.462519,0.277194,0.00007579,2772.0
6888,4.691829,0.505859,0.270726,0.00007578,2772.5
6889,4.809501,0.445706,0.364512,0.00007578,2772.9
6890,4.853638,0.471655,0.311548,0.00007577,2773.4
6891,4.873374,0.359285,0.416464,0.00007576,2773.9
6892,5.219239,0.512344,0.277528,0.00007576,2774.3
6893,4.961341,0.494758,0.273105,0.00007575,2774.8
6894,4.712633,0.419683,0.299139,0.00007574,2775.2
6895,4.974881,0.511559,0.270847,0.00007574,2775.7
6896,4.914024,0.525916,0.390787,0.00007573,2776.1
6897,4.997067,0.474227,0.357783,0.00007572,2776.6
6898,4.934349,0.453472,0.211278,0.00007572,2777.1
6899,5.004022,0.399866,0.237150,0.00007571,2777.5
6900,4.895338,0.546526,0.291785,0.00007570,2778.0
6901,4.851742,0.459711,0.276648,0.00007569,2778.4
6902,4.850435,0.508803,0.230036,0.00007569,2778.9
6903,4.792686,0.440753,0.324855,0.00007568,2779.4
6904,4.670431,0.412942,0.340837,0.00007567,2779.8
6905,4.870496,0.457700,0.210069,0.00007567,2780.3
6906,5.188234,0.558286,0.416748,0.00007566,2780.8
6907,5.135137,0.384573,0.275423,0.00007565,2781.2
6908,4.806749,0.427728,0.434192,0.00007565,2781.7
6909,5.147356,0.439032,0.364007,0.00007564,2782.1
6910,4.920602,0.441882,0.305698,0.00007563,2782.6
6911,4.758744,0.464895,0.286676,0.00007563,2783.1
6912,5.048633,0.497733,0.268015,0.00007562,2783.5
6913,5.028759,0.394201,0.322528,0.00007561,2784.0
6914,4.730776,0.507613,0.460167,0.00007560,2784.4
6915,4.763373,0.462963,0.463588,0.00007560,2784.9
6916,4.586839,0.451537,0.233690,0.00007559,2785.4
6917,4.934729,0.458804,0.171594,0.00007558,2785.8
6918,4.439435,0.433558,0.214928,0.00007558,2786.3
6919,5.357218,0.498043,0.339546,0.00007557,2786.8
6920,4.652630,0.484328,0.245542,0.00007556,2787.2
6921,4.792439,0.435750,0.334788,0.00007556,2787.7
6922,4.988489,0.432059,0.351114,0.00007555,2788.1
6923,5.138770,0.542253,0.250391,0.00007554,2788.6
6924,5.215214,0.499321,0.274488,0.00007554,2789.1
6925,5.146189,0.450048,0.153522,0.00007553,2789.5
6926,5.217124,0.505738,0.429184,0.00007552,2790.0
6927,5.185173,0.434195,0.225101,0.00007551,2790.5
6928,5.157599,0.429359,0.358560,0.00007551,2790.9
6929,4.727538,0.436549,0.348950,0.00007550,2791.4
6930,4.834095,0.468159,0.261808,0.00007549,2791.8
6931,5.015409,0.403891,0.374119,0.00007549,2792.3
6932,4.922340,0.454173,0.432906,0.00007548,2792.7
6933,4.744369,0.533625,0.396843,0.00007547,2793.2
6934,4.943191,0.404717,0.324536,0.00007547,2793.7
6935,4.745633,0.501487,0.369007,0.00007546,2794.1
6936,4.724979,0.461446,0.218907,0.00007545,2794.6
6937,4.879453,0.435691,0.213132,0.00007545,2795.0
6938,5.217681,0.439970,0.281874,0.00007544,2795.5
6939,4.935349,0.545310,0.369528,0.00007543,2795.9
6940,5.066092,0.420730,0.220216,0.00007542,2796.4
6941,4.948139,0.448432,0.288387,0.00007542,2796.9
6942,4.402862,0.535968,0.314489,0.00007541,2797.3
6943,4.793375,0.412341,0.298043,0.00007540,2797.8
6944,4.884958,0.462436,0.230273,0.00007540,2798.2
6945,4.985874,0.410155,0.259353,0.00007539,2798.7
6946,4.984111,0.372423,0.309198,0.00007538,2799.2
6947,4.888178,0.510727,0.228094,0.00007538,2799.6
6948,4.892361,0.419981,0.373831,0.00007537,2800.1
6949,5.084039,0.485095,0.284347,0.00007536,2800.5
6950,4.632426,0.501918,0.430325,0.00007535,2801.0
6951,4.934020,0.451697,0.441359,0.00007535,2801.4
6952,4.822694,0.464833,0.253262,0.00007534,2801.9
6953,5.036529,0.402222,0.277300,0.00007533,2802.4
6954,5.086717,0.462270,0.201501,0.00007533,2802.9
6955,5.189076,0.461317,0.341910,0.00007532,2803.3
6956,5.087061,0.471560,0.388193,0.00007531,2803.8
6957,4.638056,0.380755,0.211374,0.00007531,2804.3
6958,5.011515,0.429748,0.189774,0.00007530,2804.7
6959,4.961936,0.453522,0.354733,0.00007529,2805.2
6960,4.879703,0.423717,0.250101,0.00007529,2805.6
6961,4.763249,0.378856,0.294961,0.00007528,2806.1
6962,4.815065,0.387893,0.255332,0.00007527,2806.6
6963,5.164967,0.495900,0.355370,0.00007526,2807.0
6964,4.866226,0.465822,0.352893,0.00007526,2807.5
6965,4.966015,0.498549,0.195348,0.00007525,2807.9
6966,5.038487,0.450814,0.443942,0.00007524,2808.4
6967,4.837121,0.486513,0.387522,0.00007524,2808.9
6968,4.686766,0.474822,0.410986,0.00007523,2809.3
6969,5.100143,0.483166,0.263144,0.00007522,2809.8
6970,4.821057,0.455503,0.311695,0.00007522,2810.2
6971,4.981962,0.527794,0.212871,0.00007521,2810.7
6972,5.198055,0.480887,0.303586,0.00007520,2811.1
6973,5.129661,0.625362,0.267384,0.00007520,2811.6
6974,5.125887,0.428152,0.290405,0.00007519,2812.1
6975,5.133926,0.474775,0.408493,0.00007518,2812.5
6976,4.835214,0.429790,0.291060,0.00007517,2813.0
6977,5.003254,0.379832,0.179061,0.00007517,2813.5
6978,4.684876,0.492267,0.354430,0.00007516,2813.9
6979,4.970648,0.421139,0.332940,0.00007515,2814.4
6980,4.817518,0.436874,0.346837,0.00007515,2814.9
6981,5.009646,0.438977,0.295734,0.00007514,2815.3
6982,4.961175,0.420907,0.283697,0.00007513,2815.8
6983,4.953020,0.480582,0.463321,0.00007513,2816.2
6984,4.806083,0.494958,0.234031,0.00007512,2816.7
6985,5.128367,0.497845,0.298690,0.00007511,2817.2
6986,4.941421,0.501970,0.266082,0.00007510,2817.6
6987,4.796124,0.430528,0.490531,0.00007510,2818.1
6988,5.038539,0.469913,0.271656,0.00007509,2818.5
6989,4.774971,0.425108,0.412716,0.00007508,2819.0
6990,4.794425,0.411435,0.310869,0.00007508,2819.5
6991,5.147038,0.427768,0.246151,0.00007507,2819.9
6992,4.932657,0.454210,0.193460,0.00007506,2820.4
6993,5.040234,0.481268,0.346252,0.00007506,2820.8
6994,5.096634,0.391581,0.276799,0.00007505,2821.3
6995,4.859871,0.472158,0.371392,0.00007504,2821.8
6996,5.005852,0.464345,0.332768,0.00007503,2822.2
6997,4.756183,0.427971,0.354530,0.00007503,2822.7
6998,5.261569,0.395009,0.430156,0.00007502,2823.1
6999,5.231870,0.446119,0.333885,0.00007501,2823.6
7000,4.667960,0.421360,0.162422,0.00007501,2824.0
7001,5.007042,0.532410,0.293608,0.00007500,2824.5
7002,4.623827,0.481100,0.302381,0.00007499,2825.0
7003,5.163651,0.506061,0.247822,0.00007499,2825.4
7004,5.166714,0.523295,0.250363,0.00007498,2825.9
7005,5.114023,0.487677,0.281047,0.00007497,2826.3
7006,5.085455,0.495544,0.306007,0.00007497,2826.8
7007,4.852859,0.411645,0.273557,0.00007496,2827.3
7008,5.085740,0.533990,0.287055,0.00007495,2827.7
7009,5.100098,0.427910,0.223818,0.00007494,2828.2
7010,5.054731,0.423930,0.382170,0.00007494,2828.7
7011,5.025504,0.505368,0.337998,0.00007493,2829.1
7012,5.070393,0.482437,0.249976,0.00007492,2829.6
7013,4.539851,0.455914,0.447161,0.00007492,2830.0
7014,4.687307,0.493062,0.203072,0.00007491,2830.5
7015,4.824299,0.482637,0.241737,0.00007490,2830.9
7016,4.999245,0.414606,0.503095,0.00007490,2831.4
7017,4.882926,0.490645,0.241994,0.00007489,2831.9
7018,4.889920,0.471085,0.482091,0.00007488,2832.3
7019,4.863599,0.421807,0.378970,0.00007487,2832.8
7020,5.143347,0.414067,0.336351,0.00007487,2833.3
7021,4.444741,0.375720,0.342301,0.00007486,2833.7
7022,5.102914,0.464719,0.398276,0.00007485,2834.2
7023,5.153225,0.488539,0.362570,0.00007485,2834.6
7024,5.001466,0.484363,0.447512,0.00007484,2835.1
7025,4.547848,0.472898,0.334298,0.00007483,2835.6
7026,4.966162,0.524353,0.236170,0.00007483,2836.0
7027,4.577241,0.396903,0.321471,0.00007482,2836.5
7028,4.726699,0.460839,0.220435,0.00007481,2836.9
7029,4.926578,0.419228,0.556526,0.00007480,2837.4
7030,4.998142,0.478741,0.263554,0.00007480,2837.9
7031,5.080322,0.442875,0.142546,0.00007479,2838.3
7032,4.966732,0.412891,0.504551,0.00007478,2838.8
7033,5.129714,0.498774,0.190950,0.00007478,2839.2
7034,4.980287,0.435435,0.338689,0.00007477,2839.7
7035,4.751506,0.486431,0.305903,0.00007476,2840.2
7036,5.052632,0.367028,0.353703,0.00007476,2840.6
7037,5.089379,0.407330,0.323158,0.00007475,2841.1
7038,5.041740,0.465749,0.477695,0.00007474,2841.5
7039,5.209607,0.452764,0.310687,0.00007473,2842.0
7040,4.778529,0.467794,0.408069,0.00007473,2842.5
7041,5.190660,0.472293,0.250591,0.00007472,2842.9
7042,5.039593,0.471284,0.234924,0.00007471,2843.4
7043,4.907991,0.547369,0.202423,0.00007471,2843.9
7044,4.647580,0.427528,0.286983,0.00007470,2844.3
7045,4.875130,0.431331,0.436366,0.00007469,2844.8
7046,4.913249,0.481499,0.253973,0.00007469,2845.2
7047,5.356073,0.535130,0.320197,0.00007468,2845.7
7048,4.763883,0.495000,0.275031,0.00007467,2846.2
7049,5.010321,0.489069,0.432575,0.00007466,2846.6
7050,4.964483,0.437981,0.373172,0.00007466,2847.1
7051,4.937913,0.478967,0.306818,0.00007465,2847.5
7052,4.811886,0.452471,0.252850,0.00007464,2848.0
7053,5.053950,0.415107,0.383562,0.00007464,2848.5
7054,4.941389,0.460018,0.239216,0.00007463,2849.0
7055,4.972576,0.440691,0.267934,0.00007462,2849.4
7056,4.677247,0.491121,0.267201,0.00007462,2849.9
7057,5.027010,0.540681,0.302538,0.00007461,2850.3
7058,4.961480,0.465606,0.216869,0.00007460,2850.8
7059,5.136932,0.408426,0.351113,0.00007459,2851.3
7060,4.960647,0.526293,0.276764,0.00007459,2851.7
7061,4.360574,0.430643,0.366809,0.00007458,2852.2
7062,5.042470,0.502366,0.384781,0.00007457,2852.6
7063,4.648726,0.478970,0.258397,0.00007457,2853.1
7064,4.759987,0.463219,0.415290,0.00007456,2853.6
7065,5.059907,0.403357,0.295827,0.00007455,2854.0
7066,4.897664,0.390689,0.371783,0.00007455,2854.5
7067,4.819954,0.479457,0.200551,0.00007454,2854.9
7068,5.097559,0.547085,0.168485,0.00007453,2855.4
7069,5.098184,0.464372,0.292479,0.00007452,2855.8
7070,4.670128,0.482025,0.302355,0.00007452,2856.3
7071,4.884504,0.517593,0.324619,0.00007451,2856.8
7072,4.671896,0.464322,0.472850,0.00007450,2857.2
7073,4.918395,0.397680,0.332078,0.00007450,2857.7
7074,4.930615,0.410684,0.251735,0.00007449,2858.1
7075,5.047868,0.505326,0.250351,0.00007448,2858.6
7076,5.187002,0.457670,0.567684,0.00007447,2859.1
7077,4.994050,0.558951,0.305619,0.00007447,2859.5
7078,4.985140,0.539421,0.316760,0.00007446,2860.0
7079,4.754786,0.484793,0.493976,0.00007445,2860.5
7080,4.974516,0.373427,0.233561,0.00007445,2860.9
7081,5.336237,0.495788,0.328176,0.00007444,2861.4
7082,5.065863,0.428181,0.418071,0.00007443,2861.8
7083,4.736766,0.427998,0.261238,0.00007443,2862.3
7084,5.112077,0.403337,0.347563,0.00007442,2862.7
7085,4.852067,0.428505,0.263407,0.00007441,2863.2
7086,4.941363,0.479452,0.367781,0.00007440,2863.7
7087,4.958752,0.481377,0.270064,0.00007440,2864.1
7088,4.678062,0.451677,0.163292,0.00007439,2864.6
7089,4.888595,0.399884,0.387239,0.00007438,2865.0
7090,4.633296,0.441588,0.301260,0.00007438,2865.5
7091,4.825958,0.382035,0.433018,0.00007437,2866.0
7092,5.073810,0.546839,0.355268,0.00007436,2866.4
7093,5.262701,0.452962,0.343952,0.00007436,2866.9
7094,4.780112,0.524290,0.292628,0.00007435,2867.3
7095,4.993658,0.480529,0.451413,0.00007434,2867.8
7096,4.583010,0.411607,0.165402,0.00007433,2868.2
7097,4.903815,0.553766,0.200060,0.00007433,2868.7
7098,5.145496,0.418705,0.277536,0.00007432,2869.2
7099,4.946280,0.403159,0.520552,0.00007431,2869.6
7100,4.868530,0.571057,0.203312,0.00007431,2870.1
7101,4.842002,0.366678,0.237612,0.00007430,2870.6
7102,5.134076,0.392971,0.322841,0.00007429,2871.0
7103,4.889690,0.476578,0.277580,0.00007429,2871.5
7104,5.007175,0.426544,0.428644,0.00007428,2871.9
7105,5.277676,0.477523,0.379468,0.00007427,2872.4
7106,4.894931,0.411064,0.330080,0.00007426,2872.9
7107,4.577654,0.445507,0.309008,0.00007426,2873.3
7108,4.713613,0.430408,0.265269,0.00007425,2873.8
7109,5.377690,0.438957,0.399511,0.00007424,2874.3
7110,5.002376,0.473527,0.236095,0.00007424,2874.7
7111,4.666727,0.423703,0.291170,0.00007423,2875.2
7112,4.742661,0.397204,0.469599,0.00007422,2875.7
7113,4.915916,0.525833,0.247292,0.00007421,2876.1
7114,4.877876,0.480270,0.217003,0.00007421,2876.6
7115,5.055520,0.479460,0.397383,0.00007420,2877.0
7116,4.987623,0.436284,0.308911,0.00007419,2877.5
7117,4.905739,0.408256,0.292872,0.00007419,2878.0
7118,5.086467,0.552837,0.246562,0.00007418,2878.4
7119,5.188445,0.489886,0.348456,0.00007417,2878.9
7120,5.117491,0.453763,0.337667,0.00007417,2879.3
7121,4.649984,0.475498,0.376358,0.00007416,2879.8
7122,4.571650,0.477688,0.180587,0.00007415,2880.3
7123,5.002486,0.505178,0.207855,0.00007414,2880.7
7124,4.836895,0.380995,0.671677,0.00007414,2881.2
7125,4.943274,0.401632,0.333677,0.00007413,2881.7
7126,4.764428,0.475949,0.413874,0.00007412,2882.1
7127,5.043439,0.483099,0.233733,0.00007412,2882.6
7128,4.821305,0.374420,0.194954,0.00007411,2883.0
7129,5.149278,0.448014,0.180611,0.00007410,2883.5
7130,5.249560,0.467861,0.375124,0.00007409,2883.9
7131,4.840441,0.497173,0.417467,0.00007409,2884.4
7132,5.071103,0.491875,0.420570,0.00007408,2884.9
7133,4.791709,0.452930,0.240216,0.00007407,2885.3
7134,4.945446,0.461832,0.288406,0.00007407,2885.8
7135,4.883882,0.496236,0.350586,0.00007406,2886.2
7136,4.956745,0.423991,0.206878,0.00007405,2886.7
7137,5.027122,0.456659,0.283100,0.00007405,2887.1
7138,5.145511,0.436471,0.322794,0.00007404,2887.6
7139,5.019750,0.427166,0.304751,0.00007403,2888.1
7140,5.153485,0.499181,0.200896,0.00007402,2888.5
7141,5.037440,0.451472,0.275643,0.00007402,2889.1
7142,4.404738,0.397834,0.291802,0.00007401,2889.5
7143,4.914174,0.517440,0.362988,0.00007400,2890.0
7144,4.988198,0.467853,0.225950,0.00007400,2890.4
7145,4.823922,0.513633,0.259963,0.00007399,2890.9
7146,4.974733,0.398335,0.331219,0.00007398,2891.3
7147,4.533680,0.477806,0.218767,0.00007397,2891.8
7148,5.200199,0.506115,0.204330,0.00007397,2892.3
7149,4.903811,0.429317,0.322016,0.00007396,2892.7
7150,5.032419,0.414876,0.274015,0.00007395,2893.2
7151,5.131056,0.379019,0.254364,0.00007395,2893.6
7152,5.027126,0.514117,0.313579,0.00007394,2894.1
7153,4.953605,0.443355,0.233196,0.00007393,2894.6
7154,4.854374,0.457463,0.423964,0.00007393,2895.0
7155,5.236380,0.436072,0.473488,0.00007392,2895.5
7156,4.762132,0.502138,0.230681,0.00007391,2896.0
7157,4.916267,0.537870,0.226383,0.00007390,2896.4
7158,5.049155,0.406040,0.468765,0.00007390,2896.9
7159,5.054709,0.476011,0.325315,0.00007389,2897.4
7160,4.872399,0.420345,0.286105,0.00007388,2897.8
7161,5.137224,0.396983,0.453644,0.00007388,2898.3
7162,5.096374,0.433190,0.385766,0.00007387,2898.7
7163,4.953040,0.556247,0.345056,0.00007386,2899.2
7164,4.805182,0.360996,0.272008,0.00007385,2899.6
7165,4.931552,0.488407,0.262511,0.00007385,2900.1
7166,5.001348,0.464132,0.416732,0.00007384,2900.6
7167,4.929811,0.470358,0.304600,0.00007383,2901.0
7168,4.844348,0.472139,0.441521,0.00007383,2901.5
7169,5.119101,0.462550,0.187841,0.00007382,2902.0
7170,5.048862,0.491869,0.384590,0.00007381,2902.4
7171,4.752376,0.517004,0.261348,0.00007380,2902.9
7172,4.735684,0.441846,0.315113,0.00007380,2903.3
7173,4.955515,0.483214,0.393051,0.00007379,2903.8
7174,4.922552,0.517451,0.175710,0.00007378,2904.3
7175,4.876810,0.434291,0.231979,0.00007378,2904.7
7176,4.954362,0.429875,0.410202,0.00007377,2905.2
7177,4.920987,0.492448,0.471460,0.00007376,2905.7
7178,4.542829,0.424383,0.232730,0.00007376,2906.1
7179,4.742739,0.412372,0.272963,0.00007375,2906.6
7180,5.004224,0.429752,0.374616,0.00007374,2907.0
7181,4.714687,0.373043,0.380225,0.00007373,2907.5
7182,5.041893,0.448520,0.269454,0.00007373,2908.0
7183,4.730400,0.382409,0.297590,0.00007372,2908.4
7184,4.965191,0.535289,0.213181,0.00007371,2908.9
7185,4.975068,0.455236,0.328507,0.00007371,2909.3
7186,4.812827,0.489700,0.331252,0.00007370,2909.8
7187,4.984460,0.499715,0.211923,0.00007369,2910.3
7188,4.760022,0.434471,0.404235,0.00007368,2910.7
7189,5.099826,0.457408,0.303083,0.00007368,2911.2
7190,4.800721,0.390188,0.231087,0.00007367,2911.6
7191,4.851994,0.451417,0.289897,0.00007366,2912.1
7192,4.872615,0.464942,0.357087,0.00007366,2912.6
7193,4.830057,0.507487,0.298503,0.00007365,2913.0
7194,5.045788,0.463612,0.276909,0.00007364,2913.5
7195,5.193911,0.385875,0.275216,0.00007363,2914.0
7196,4.961205,0.420348,0.283555,0.00007363,2914.4
7197,5.099895,0.469651,0.228314,0.00007362,2914.9
7198,4.692798,0.418091,0.369879,0.00007361,2915.3
7199,4.710570,0.446888,0.281879,0.00007361,2915.8
7200,4.981104,0.439696,0.399865,0.00007360,2916.3
7201,4.771184,0.376993,0.233268,0.00007359,2916.7
7202,5.006809,0.465628,0.466065,0.00007358,2917.2
7203,5.099887,0.465730,0.308584,0.00007358,2917.7
7204,4.732302,0.475464,0.332698,0.00007357,2918.1
7205,4.964794,0.461697,0.255911,0.00007356,2918.6
7206,5.205531,0.447537,0.263838,0.00007356,2919.0
7207,4.864495,0.332352,0.236493,0.00007355,2919.5
7208,4.878632,0.425211,0.425681,0.00007354,2920.0
7209,5.008974,0.434342,0.246992,0.00007354,2920.5
7210,4.965377,0.512971,0.387952,0.00007353,2920.9
7211,4.550444,0.454045,0.492161,0.00007352,2921.4
7212,4.423727,0.436085,0.318663,0.00007351,2921.8
7213,5.007615,0.503159,0.229019,0.00007351,2922.3
7214,5.070285,0.498526,0.379801,0.00007350,2922.7
7215,4.946313,0.364126,0.285899,0.00007349,2923.2
7216,5.009104,0.393167,0.307561,0.00007349,2923.7
7217,5.033340,0.511086,0.258934,0.00007348,2924.1
7218,4.924014,0.398189,0.284576,0.00007347,2924.6
7219,5.005728,0.459976,0.206473,0.00007346,2925.1
7220,5.132964,0.386540,0.242042,0.00007346,2925.5
7221,5.158199,0.521777,0.323078,0.00007345,2926.0
7222,4.845237,0.435458,0.314893,0.00007344,2926.5
7223,4.715689,0.447278,0.341044,0.00007344,2926.9
